ds,yhat,yhat_lower,yhat_upper,month
2023-12-18,12.716704026560855,10.244366432011788,15.21295055697101,12
2023-12-19,12.384384147932224,9.810300640901394,14.755736416218936,12
2023-12-20,12.416753721984731,9.893370662819946,14.900652439752777,12
2023-12-21,12.25684036045718,9.518444953688613,14.958731709635574,12
2023-12-22,12.07011465363659,9.673737299285222,14.569277156735485,12
2023-12-23,11.922440130381123,9.425604937377795,14.543123288854657,12
2023-12-24,12.715253368657116,10.015822726210402,15.136989679571819,12
2023-12-25,12.46231889358174,9.994988173324861,15.06312059386261,12
2023-12-26,12.193879963807479,9.54240882292188,14.609257100883825,12
2023-12-27,12.296167029474047,9.759079327029475,14.8469106721432,12
2023-12-28,12.21106298153082,9.631372491821567,14.766685463604189,12
2023-12-29,12.10274784001328,9.677733768432136,14.791800822957919,12
2023-12-30,12.03567850972442,9.540200073299703,14.648159372363315,12
2023-12-31,12.909802337160755,10.196150479187045,15.449956751735925,12
2024-01-01,12.737348247146214,10.193755921152169,15.276674244546674,1
2024-01-02,12.547015610537201,9.88169931886452,15.236608459849826,1
2024-01-03,12.723521611642418,10.179817684112043,15.372510177577897,1
2024-01-04,12.70730518353562,10.240623935414074,15.161910567073667,1
2024-01-05,12.661209099459924,9.978750305556694,15.215210597673904,1
2024-01-06,12.648494811664298,10.073546515016059,15.17280765318282,1
2024-01-07,13.568087786204188,11.033716400154015,15.899900966944768,1
2024-01-08,13.431396207081809,10.884792060359128,15.961863998352804,1
2024-01-09,13.266522402708132,10.503414772800081,15.507473350685462,1
2024-01-10,13.457827095234098,10.817639064633603,16.111217975588904,1
2024-01-11,13.445644023182926,10.7487800600969,16.017319409692195,1
2024-01-12,13.39296617444259,10.869113049129588,15.763112863638996,1
2024-01-13,13.363458047556657,10.760370474031308,15.874547051948076,1
2024-01-14,14.25669170095343,11.859463109367608,16.65419887046462,1
2024-01-15,14.084949660184106,11.468106053692471,16.384286146416887,1
2024-01-16,13.87741441465282,11.299291383004135,16.42498106879348,1
2024-01-17,14.01970515531447,11.480416784588037,16.57428738403287,1
2024-01-18,13.953560013275428,11.192097296715819,16.314080045413967,1
2024-01-19,13.843485885496717,11.41284996032985,16.694735565701258,1
2024-01-20,13.75473123165956,11.166503061676957,16.24820239340193,1
2024-01-21,14.588480658596712,11.793322665518023,17.28167632020271,1
2024-01-22,14.358615480820552,11.878169749099024,16.93237508439751,1
2024-01-23,14.095861137783738,11.818503223356887,16.507140655845816,1
2024-01-24,14.187283267305169,11.88273259755797,16.927920270544302,1
2024-01-25,14.075931809646745,11.639106468166679,16.73804680348269,1
2024-01-26,13.927456278212215,11.304591698508656,16.39969706537968,1
2024-01-27,13.808048536322566,11.212897735569973,16.22196190168747,1
2024-01-28,14.61961273011863,12.126798246602279,17.104528226855763,1
2024-01-29,14.376507254323293,11.857706672238654,16.78705413519756,1
2024-01-30,14.109680154225412,11.773298096864789,16.646598696780003,1
2024-01-31,14.206160105374162,11.70614931627933,16.69170943125549,1
2024-02-01,14.10870249649573,11.526733362750115,16.635164923675045,2
2024-02-02,13.98241370680937,11.662475813394972,16.565361223047784,2
2024-02-03,13.892709677054198,11.442070380859626,16.34119460502411,2
2024-02-04,14.740507995056133,12.263530077803011,17.3463792909585,2
2024-02-05,14.538997765629658,12.11765686842168,17.066322572437272,2
2024-02-06,14.317807900125523,11.84985391486446,16.651496229480788,2
2024-02-07,14.46253505914789,12.060385360510443,16.940117692322545,2
2024-02-08,14.414429751119195,11.956890727633349,16.79704102257517,2
2024-02-09,14.337062568762066,11.76713064782075,16.77781628405053,2
2024-02-10,14.29432549833448,11.849365643032368,16.869734602138127,2
2024-02-11,15.185666335295698,12.748633903419206,17.94857760824136,2
2024-02-12,15.02289929964392,12.4904529353778,17.52275988203082,2
2024-02-13,14.834411353445386,12.249777970354646,17.359709498648606,2
2024-02-14,15.004724396948525,12.440537905108537,17.51731745369017,2
2024-02-15,14.974210894311504,12.582238008019882,17.454249149214757,2
2024-02-16,14.905784091810215,12.384078351599705,17.53707655122561,2
2024-02-17,14.862917099724163,12.298935851598925,17.459737531555888,2
2024-02-18,15.744888382343607,13.236477670687835,18.39630315349184,2
2024-02-19,15.563596448413287,12.999228548077316,18.046669794717644,2
2024-02-20,15.347763140424453,12.852766464781599,17.702681186304655,2
2024-02-21,15.482485794893233,13.112451666298377,17.884999459748506,2
2024-02-22,15.408936117580723,13.02296692704041,17.782673289905425,2
2024-02-23,15.291027418238212,12.929125539594398,17.91772340870347,2
2024-02-24,15.193405133135629,12.841357701634871,17.86550393791312,2
2024-02-25,16.016658993364473,13.351762904487797,18.481000620431903,2
2024-02-26,15.774100578384004,13.314074427085972,18.27485887754298,2
2024-02-27,15.495926706922804,13.006897666841953,18.10716126686564,2
2024-02-28,15.568730067879635,12.98968052559511,18.024311508417973,2
2024-02-29,15.435156110211878,12.773788339036598,17.94520700328751,2
2024-03-01,15.260529022733452,12.79196971986754,17.765692459166036,3
2024-03-02,15.110802895955855,12.444437291355683,17.798793600072177,3
2024-03-03,15.887737532416756,13.366605777491365,18.425441409728467,3
2024-03-04,15.60564366646267,12.932760623740633,17.997438644087516,3
2024-03-05,15.295518951361492,12.7891624635598,17.7811792552983,3
2024-03-06,15.344536880560103,12.816982847646068,17.821057025438893,3
2024-03-07,15.195688263327723,12.594652450703776,17.769167136186976,3
2024-03-08,15.01439850700677,12.460124895556007,17.615148428942845,3
2024-03-09,14.866477027554758,12.498893769126404,17.34500717151545,3
2024-03-10,15.653298286517591,13.073396184938563,18.322282235418182,3
2024-03-11,15.388559048505668,12.829258573788566,17.86060903501657,3
2024-03-12,15.102432856682256,12.93875982556645,17.588779808033717,3
2024-03-13,15.181083349841801,12.614001374131957,17.923323163210764,3
2024-03-14,15.066335331071489,12.539012484175785,17.514301431433637,3
2024-03-15,14.922325983433616,12.46099456926092,17.547617214450405,3
2024-03-16,14.813491575946754,12.219632730933858,17.442208878374938,3
2024-03-17,15.63978808600677,12.980550108974077,18.184012301472425,3
2024-03-18,15.413489197726815,12.859033330790608,17.906797697228708,3
2024-03-19,15.163381508960729,12.828236365774046,17.61146475870974,3
2024-03-20,15.274317409282126,12.76202668467335,17.673075245979213,3
2024-03-21,15.186923414058116,12.672727930811753,17.560365636498833,3
2024-03-22,15.064285294062705,12.570104419308917,17.63530719583781,3
2024-03-23,14.969964386700761,12.458125756358855,17.540644057277007,3
2024-03-24,15.803242683860283,13.274506220618104,18.553013560429896,3
2024-03-25,15.575939474372328,12.985984553538636,18.260215507744824,3
2024-03-26,15.316618861243738,12.859337879662483,17.99094431881314,3
2024-03-27,15.410148286328575,12.883604725421232,18.00740542967223,3
2024-03-28,15.297405710264972,12.801566375560153,17.893850344484285,3
2024-03-29,15.141956845299571,12.670764154671936,17.465403926530893,3
2024-03-30,15.008057078668513,12.497965978453289,17.389812388551224,3
2024-03-31,15.795876118861733,13.33664962697087,18.383705093315907,3
2024-04-01,15.518288752469227,13.101901313253661,18.12864669116015,4
2024-04-02,15.205051796113358,12.788867096445516,17.675181128703464,4
2024-04-03,15.242328272378911,12.653509403702987,17.75562955510106,4
2024-04-04,15.072357459686959,12.439171214990902,17.670297519782373,4
2024-04-05,14.860093292298519,12.262405406861513,17.380030330209372,4
2024-04-06,14.67116687195817,12.143270173805766,17.113076756081274,4
2024-04-07,15.407072259772635,12.663117959135482,17.99121360821206,4
2024-04-08,15.081920052049487,12.387125812842962,17.818216738884463,4
2024-04-09,14.726579887955198,12.39860756700193,17.220647225483138,4
2024-04-10,14.728173898097689,12.185294657881531,17.26997165395126,4
2024-04-11,14.52972061273301,12.120546650237845,17.02013792945464,4
2024-04-12,14.296752538411933,11.844626191818447,16.773119793627725,4
2024-04-13,14.09526374002129,11.49343269433007,16.73562579781551,4
2024-04-14,14.826886999086739,12.402105866398434,17.38653321491421,4
2024-04-15,14.505645269839604,12.055923615467686,16.99382106944508,4
2024-04-16,14.162098608476782,11.627408949651594,16.656591493164527,4
2024-04-17,14.182848421919756,11.772492976625916,16.671498294304246,4
2024-04-18,14.010198206849646,11.6563944133578,16.406136920337634,4
2024-04-19,13.808793465534203,11.295278298381072,16.246122361326446,4
2024-04-20,13.64359645449714,11.00875804631826,16.096499963936328,4
2024-04-21,14.415094517724981,11.9236993468525,16.86997340021544,4
2024-04-22,14.13608579277922,11.57424962319707,16.56455024767952,4
2024-04-23,13.835862445826956,11.355607387934665,16.381701546609833,4
2024-04-24,13.899752206189639,11.25312948246254,16.469503560081748,4
2024-04-25,13.768816270912057,11.32011428407485,16.222531668641377,4
2024-04-26,13.606525173213337,11.061433303195283,16.094783958546614,4
2024-04-27,13.47676721801017,11.013442019114407,16.001447340697307,4
2024-04-28,14.279087253699144,11.70548982249669,16.62198437817122,4
2024-04-29,14.02549868532788,11.588998157944808,16.66999715737812,4
2024-04-30,13.744688126630049,11.088985275733991,16.22717107845514,4
2024-05-01,13.821572849923102,11.27704514236982,16.330284389574757,5
2024-05-02,13.697008657126704,11.110680823144051,16.24616840527866,5
2024-05-03,13.534469495922297,10.953812695325183,15.981823102069992,5
2024-05-04,13.39805333911367,10.826535941193013,15.816469371626985,5
2024-05-05,14.187712198356966,11.478435943169412,16.610452853133634,5
2024-05-06,13.916049462892179,11.569490047568214,16.4988753368588,5
2024-05-07,13.612504421225404,11.177140004128601,16.079051971944903,5
2024-05-08,13.662884746192631,11.008307795316549,16.16893893167737,5
2024-05-09,13.509045330611748,11.019134320788568,16.02514567928464,5
2024-05-10,13.315535681080554,10.84158379066305,15.778514504817853,5
2024-05-11,13.147571365064037,10.684842992300055,15.662219845321859,5
2024-05-12,13.90622842393497,11.534181828874372,16.25959649002957,5
2024-05-13,13.60520501775162,11.076275259600052,16.076866117680982,5
2024-05-14,13.274971236743315,10.794524911846873,15.817700431171719,5
2024-05-15,13.302268906887331,10.911674002938364,16.100705315917658,5
2024-05-16,13.129760762794687,10.588741994510691,15.568193952794166,5
2024-05-17,12.922652091442101,10.456549524949489,15.363377414535371,5
2024-05-18,12.74664112121355,10.394219225231229,15.282472143394747,5
2024-05-19,13.50309770865459,10.841670320181485,16.05443490443706,5
2024-05-20,13.20581506992095,10.746393716337934,15.756288142971847,5
2024-05-21,12.885155800198087,10.272464940006888,15.530411655296344,5
2024-05-22,12.927554134754669,10.521951355846413,15.27207204294236,5
2024-05-23,12.775173765270674,10.324930857905452,15.367063259165008,5
2024-05-24,12.592544070999763,10.042160347650983,15.227678623711135,5
2024-05-25,12.444530618096511,10.052265259645516,14.988552438650878,5
2024-05-26,13.231538893211338,10.838392612654348,15.720651239142713,5
2024-05-27,12.966295284141243,10.399379515450146,15.537871455756838,5
2024-05-28,12.678025689964368,10.145375836386531,15.256251189787534,5
2024-05-29,12.751992752208897,10.407863911582627,15.183684076983258,5
2024-05-30,12.629189985149441,10.00609701267906,15.025189110379465,5
2024-05-31,12.473014586430093,9.982056462689277,14.891780059151927,5
2024-06-01,12.347273691584913,9.817133716532215,14.937614402278852,6
2024-06-02,13.151421969394304,10.599404854133695,15.799234850987437,6
2024-06-03,12.897373553751294,10.298391959915168,15.347564970852588,6
2024-06-04,12.613707759234217,10.257774238166617,15.166037720448298,6
2024-06-05,12.685228746202155,10.253895134518372,15.315553070741155,6
2024-06-06,12.552676721618662,9.82121779191102,14.982350325851671,6
2024-06-07,12.379411919363637,9.989772805454967,14.882995516656843,6
2024-06-08,12.229425756472281,9.765644689933525,14.649475789298577,6
2024-06-09,13.002576876836743,10.420857650358602,15.621594211745435,6
2024-06-10,12.711395079865392,10.250347103488043,15.077542164143416,6
2024-06-11,12.38527277104599,10.045976265229843,14.90801508872646,6
2024-06-12,12.410004472642356,10.086134614215046,15.066803020066793,6
2024-06-13,12.227472525631688,9.791870458491996,14.916851603283696,6
2024-06-14,12.002300928502075,9.51616799630359,14.442437128081382,6
2024-06-15,11.799832548401483,9.335182825336766,14.29313326829724,6
2024-06-16,12.521328368359777,10.043244536842531,15.026764737788659,6
2024-06-17,12.18073280629612,9.581270109511665,14.680781415561396,6
2024-06-18,11.808825837159372,9.201331870400747,14.484335769073025,6
2024-06-19,11.79272357575428,9.272414303563579,14.272330990241276,6
2024-06-20,11.575526563363255,8.96960184397913,14.251157960522011,6
2024-06-21,11.322938776575063,8.77639405131003,13.78280906992955,6
2024-06-22,11.101213596520823,8.561100006699206,13.645127009488187,6
2024-06-23,11.812326305994436,9.373116084176685,14.331725654239674,6
2024-06-24,11.470717928972547,8.982906148642314,13.962164420706278,6
2024-06-25,11.107431775182585,8.4724292230384,13.684286651166051,6
2024-06-26,11.109604812950447,8.656465254298487,13.595923944952858,6
2024-06-27,10.920113399858192,8.318354081744255,13.252483411952444,6
2024-06-28,10.704196488470771,8.374694524229753,13.392962254381011,6
2024-06-29,10.527412453613525,7.998892824960172,13.209104913426,6
2024-06-30,11.290828828790758,8.649141855265547,13.701569525939712,6
2024-07-01,11.00778930596157,8.351344132893095,13.285815515244419,7
2024-07-02,10.708078733755572,8.000245137663565,13.257695506235859,7
2024-07-03,10.777447459955658,8.138079607795305,13.101663864791895,7
2024-07-04,10.657293642838097,8.233215939011272,13.283702174547594,7
2024-07-05,10.511325641459553,7.988674158732024,13.06182860882291,7
2024-07-06,10.403559550721159,7.948804547430272,12.732668617411882,7
2024-07-07,11.233550044941675,8.805550989303189,13.720676646454535,7
2024-07-08,11.013197749116621,8.70297318155853,13.514689200403621,7
2024-07-09,10.770952758475683,8.303404069144248,13.272652748208218,7
2024-07-10,10.891374589821176,8.314252475966466,13.368995586090307,7
2024-07-11,10.81484620872894,8.290567458720389,13.575491784652108,7
2024-07-12,10.704263371649727,8.163469843608096,13.241448225829204,7
2024-07-13,10.623053611197145,8.213682867311862,13.178801105639684,7
2024-07-14,11.470422445067234,9.017438660669743,13.9181838386981,7
2024-07-15,11.258169614528157,8.906160738015952,13.845291854283781,7
2024-07-16,11.014894741197967,8.582948664137195,13.489736966429135,7
2024-07-17,11.125552641033055,8.726831682296256,13.537213738693062,7
2024-07-18,11.031156083024218,8.715563730437232,13.531782984590906,7
2024-07-19,10.895447558450888,8.425896712861993,13.602161645307467,7
2024-07-20,10.78289488933671,8.248785250958516,13.298828536625356,7
2024-07-21,11.593908915779426,9.006429545942146,14.067596598328603,7
2024-07-22,11.341626867063137,9.029964160174881,13.768268360340501,7
2024-07-23,11.056081721093797,8.409432608172356,13.642657468522671,7
2024-07-24,11.123718797368676,8.344742075436287,13.526620414083832,7
2024-07-25,10.987058439348102,8.360280756033912,13.42457706452647,7
2024-07-26,10.811327452101171,8.23053978624737,13.114716392055627,7
2024-07-27,10.66241522470213,8.156990803979815,13.220335378382206,7
2024-07-28,11.442053847791522,8.725352180276909,14.087611260389776,7
2024-07-29,11.164566842090764,8.5304156256073,13.945793111219057,7
2024-07-30,10.861007725511778,8.271271966446909,13.465243499828658,7
2024-07-31,10.918650474064645,8.287996253678111,13.50324301083471,7
2024-08-01,10.780631407511423,8.34484497629416,13.16580503619144,8
2024-08-02,10.612565687728807,8.126196687245985,13.152009912838036,8
2024-08-03,10.480494714979084,8.047957250273745,12.957195980538437,8
2024-08-04,11.28606391316775,8.743039482515227,13.802317330174178,8
2024-08-05,11.043275521765272,8.498361729935292,13.597603574052538,8
2024-08-06,10.782637446721722,8.507108471906053,13.159209197153594,8
2024-08-07,10.890669879422653,8.529691929312351,13.458645846434793,8
2024-08-08,10.809568709041661,8.323892617705672,13.37002860679811,8
2024-08-09,10.703848266791125,8.102864278772682,13.27671373188081,8
2024-08-10,10.638318913770437,8.15568281978882,13.192809570300259,8
2024-08-11,11.513298088857706,8.863488116838536,13.856177902006682,8
2024-08-12,11.341398484401134,8.872333600727334,13.931756819033147,8
2024-08-13,11.151713404244664,8.756298369449457,13.819270926316687,8
2024-08-14,11.32935999654976,8.78688389594921,13.764649153175068,8
2024-08-15,11.31517837983078,8.688123087520946,14.041129989535655,8
2024-08-16,11.272408232507765,8.824493502625002,13.753114116280111,8
2024-08-17,11.264697454609315,8.658184383331665,13.820554700141889,8
2024-08-18,12.191340705458082,9.588564759453845,14.683373620549148,8
2024-08-19,12.06409078469296,9.581187695505111,14.60272418714929,8
2024-08-20,11.911362341674836,9.460851476996577,14.42009373288522,8
2024-08-21,12.11778818163102,9.521568674719756,14.5836358771972,8
2024-08-22,12.123925918561767,9.563600687616,14.731064057498354,8
2024-08-23,12.092936438025111,9.416515508082373,14.587132274676998,8
2024-08-24,12.088588833476631,9.560443238357783,14.460830956654783,8
2024-08-25,13.010489833332555,10.45705725172977,15.383980443615757,8
2024-08-26,12.870881049466396,10.4547239665195,15.480979204187275,8
2024-08-27,12.698824032890698,9.933320353350856,15.12368811242772,8
2024-08-28,12.879734026568318,10.30537681518491,15.341310458126701,8
2024-08-29,12.855060888176114,10.203539204973252,15.299949743656,8
2024-08-30,12.788939447265086,10.293177606315837,15.244797084651308,8
2024-08-31,12.746164816092683,10.279640982072332,15.107512012882614,8
2024-09-01,13.627391555196564,10.936082251182476,16.058533124060673,9
2024-09-02,13.44590091049294,10.84300583020989,16.146612390615605,9
2024-09-03,13.231756969829359,10.764651460551605,15.83462181590894,9
2024-09-04,13.371313442329477,10.987705909707167,15.774292106562335,9
2024-09-05,13.306870274772914,10.844325419708806,15.615724211025372,9
2024-09-06,13.203303018215141,10.650400731700367,15.661005374760615,9
2024-09-07,13.126021002414406,10.709415538396083,15.695204363613385,9
2024-09-08,13.976153632982555,11.46084546906652,16.576952287490354,9
2024-09-09,13.767309306937374,11.275470339022819,16.226098581821567,9
2024-09-10,13.5297279326139,11.183677627320867,15.963718985747285,9
2024-09-11,13.64978875250911,11.331462633536495,16.2606544138419,9
2024-09-12,13.569672538263019,11.16388174429177,16.043550759235174,9
2024-09-13,13.454000792372401,10.74338303248131,15.963098920491387,9
2024-09-14,13.367807612635987,10.788999759903001,15.910703399993439,9
2024-09-15,14.211743023781711,11.857062333757524,16.616322393903403,9
2024-09-16,13.998851670067925,11.353065159986558,16.480743929162426,9
2024-09-17,13.758747181085727,11.236398717152627,16.135477738277995,9
2024-09-18,13.877143185672013,11.161860319977315,16.377045610759524,9
2024-09-19,13.795539292390673,11.218979432701735,16.348076374137342,9
2024-09-20,13.67788391680007,11.056541540035509,16.30472257468637,9
2024-09-21,13.58856887687133,11.303633556346146,16.103815314875817,9
2024-09-22,14.427653868301773,11.979821136814929,16.713399713254418,9
2024-09-23,14.20766408365278,11.708274088716227,16.58852142810886,9
2024-09-24,13.957780738948271,11.374847041540392,16.434602925974072,9
2024-09-25,14.063385031217978,11.482287680142079,16.394195530320165,9
2024-09-26,13.965753503667592,11.363976244578758,16.422540745801143,9
2024-09-27,13.828726475703421,11.271410787424136,16.32008991324995,9
2024-09-28,13.716704360038692,11.118659807029074,16.36583211735439,9
2024-09-29,14.529870004762863,12.146174088955984,16.941337246499366,9
2024-09-30,14.280980472909931,11.764027946919487,16.680283511459823,9
2024-10-01,13.99954828787527,11.66399467520956,16.630208558069295,10
2024-10-02,14.071373038862003,11.604089512897305,16.718812389994152,10
2024-10-03,13.938221786505181,11.416552563161444,16.597547611089176,10
2024-10-04,13.764480466008774,11.350077919278922,16.337149272267723,10
2024-10-05,13.615131708486938,11.019284873100707,16.069947689386023,10
2024-10-06,14.390957855262556,12.058660334418313,16.908476830674818,10
2024-10-07,14.105313231854302,11.777845543941504,16.710726652323583,10
2024-10-08,13.788286360278276,11.325459447512841,16.339963102559658,10
2024-10-09,13.826213629093504,11.134772481647893,16.354749939252105,10
2024-10-10,13.661343441568484,11.021048667308357,16.091317107740995,10
2024-10-11,13.458473556123682,11.02325349387398,16.02787085004429,10
2024-10-12,13.282917476878671,10.849628329506157,15.903728447798114,10
2024-10-13,14.035699013033682,11.470043661102983,16.53866974730258,10
2024-10-14,13.730319314165808,11.291308982852566,16.244182845612325,10
2024-10-15,13.396917189899968,11.044768381085275,15.972371707451098,10
2024-10-16,13.421784249138128,10.863542729596006,15.926245953693138,10
2024-10-17,13.247033781524374,10.666471117719249,15.582045437387327,10
2024-10-18,13.037245887929776,10.597590209021094,15.568255314776412,10
2024-10-19,12.857444408538726,10.557012915439861,15.408226389709423,10
2024-10-20,13.608304366922058,11.229703222750624,16.129719976283457,10
2024-10-21,13.302933759616337,10.620341080144623,15.87833559844577,10
2024-10-22,12.97104996112477,10.415470270329443,15.343127590689342,10
2024-10-23,12.998511698382433,10.627334876822813,15.493513482699356,10
2024-10-24,12.82700491305602,10.237924649535804,15.301371182967019,10
2024-10-25,12.620704411495002,10.06928063226847,15.187737018216806,10
2024-10-26,12.44426626161041,9.895009306033428,14.73963276131082,10
2024-10-27,13.198049103249536,10.661107947855825,15.568014164476445,10
2024-10-28,12.894907705891777,10.32273054783827,15.42935234278002,10
2024-10-29,12.564378620712512,10.18770608530661,14.80994926450354,10
2024-10-30,12.592218545440305,9.980401634806562,15.079273745651351,10
2024-10-31,12.42009348356207,9.940177588349764,14.921125705044586,10
2024-11-01,12.212240467975938,9.830517332899527,14.717418444667592,11
2024-11-02,12.03345679055799,9.562219634544125,14.539542457137882,11
2024-11-03,12.784314999525112,9.966713195618164,15.296509094128977,11
2024-11-04,12.477947204249094,9.95718349348671,15.045939117575378,11
2024-11-05,12.144218844697534,9.667395053956112,14.691523748387707,11
2024-11-06,12.169252948688843,9.680773305040457,14.864230697656616,11
2024-11-07,11.995103445122561,9.566907544675436,14.515912672930497,11
2024-11-08,11.786399855933618,9.26468817219657,14.231369515905895,11
2024-11-09,11.608318909257907,8.987189183945716,13.98170999101514,11
2024-11-10,12.361781965227815,9.919522321782479,14.690288103592437,11
2024-11-11,12.06022243144192,9.599258729997095,14.624220731317015,11
2024-11-12,11.733743949325834,9.153170905727405,14.274017440275097,11
2024-11-13,11.768630964307082,9.198807318284267,14.240579406916897,11
2024-11-14,11.607010783148407,8.873480847820414,14.16868355651079,11
2024-11-15,11.41348990358438,8.942168601582914,14.079995946410124,11
2024-11-16,11.25312053166749,8.57137396624697,13.818739226977376,11
2024-11-17,12.026596448197644,9.502427828395167,14.636579221055012,11
2024-11-18,11.747022557646716,9.060175385377724,14.237582263047386,11
2024-11-19,11.444078936688316,8.969496313621315,13.775743123990548,11
2024-11-20,11.503540907228263,8.903785376435492,14.02559690091189,11
2024-11-21,11.36695402632524,8.939904740953978,14.00941023044823,11
2024-11-22,11.198286448665248,8.582512429548121,13.687560299210167,11
2024-11-23,11.061914137598277,8.548391231343325,13.47824290195881,11
2024-11-24,11.85783754892775,9.241282902468882,14.4397931970498,11
2024-11-25,11.598473501174071,9.106111699109302,14.235410696111204,11
2024-11-26,11.312842365584727,8.696064062516188,13.65285237500562,11
2024-11-27,11.38611137323508,8.697495201445482,13.889861499325475,11
2024-11-28,11.259292182649704,8.78054597429335,13.858580237762391,11
2024-11-29,11.095914416390382,8.664212149958235,13.480602559709144,11
2024-11-30,10.960029920843093,8.49381191575217,13.524307661403464,11
2024-12-01,11.751445700001392,9.187311779281757,14.254014143159013,12
2024-12-02,11.482528634192027,8.913127000288014,14.106032377085421,12
2024-12-03,11.182401604830366,8.821720496757104,13.629565663182904,12
